trade_id,direction,signal_time,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,commission,spread_cost,slippage_cost,gross_profit,net_profit,profit_pips,exit_reason,holding_bars,confidence,prediction_class,session,atr_at_entry
bbfe80d9,SELL,2023-04-11 09:00:00+00:00,2023-04-11 09:15:00+00:00,2023-04-11 10:15:00+00:00,1.08937,1.09006,1.09006,1.08798,5.52,38.64,10.0,2.8612,-380.88,-393.7412,-6.9,sl,4,0.7856336236000061,0,london,0.0004622867330966309
1d111d47,SELL,2023-04-17 03:45:00+00:00,2023-04-17 04:00:00+00:00,2023-04-17 05:30:00+00:00,1.09714,1.09804,1.09804,1.09535,4.64,32.48,10.0,7.0098,-417.6,-434.6098,-9.0,sl,6,0.6903286576271057,0,asian,0.0005983073792115539
432a12da,BUY,2023-04-18 00:15:00+00:00,2023-04-18 00:30:00+00:00,2023-04-18 06:00:00+00:00,1.09223,1.09373,1.09243,1.09373,4.89,34.23,10.0,1.5819,733.5,721.9181,15.0,tp,22,0.6746772527694702,2,asian,0.0005007282545737071
9c3121fa,BUY,2023-04-18 04:15:00+00:00,2023-04-18 04:30:00+00:00,2023-04-18 08:30:00+00:00,1.09276,1.09403,1.09213,1.09403,6.42,44.94,10.0,5.9359,815.34,799.4041,12.7,tp,16,0.6433039307594299,2,asian,0.0004218349035922511
ef070c9d,BUY,2023-04-18 08:00:00+00:00,2023-04-18 08:15:00+00:00,2023-04-18 09:45:00+00:00,1.09368,1.09482,1.09388,1.09482,6.54,45.78,10.0,6.2562,745.56,729.3038,11.4,tp,6,0.7253597378730774,2,london,0.0003801457145650104
d66620db,BUY,2023-04-18 10:00:00+00:00,2023-04-18 10:15:00+00:00,2023-04-18 10:45:00+00:00,1.09534,1.09694,1.09554,1.09694,5.1,35.7,10.0,2.7008,816.0,803.2992,16.0,tp,2,0.6856362223625183,2,london,0.0005325145954037638
e279e993,BUY,2023-04-18 10:30:00+00:00,2023-04-18 10:45:00+00:00,2023-04-18 11:45:00+00:00,1.09612,1.09791,1.09632,1.09791,4.72,33.04,10.0,10.9981,844.88,823.8819,17.9,tp,4,0.7902013659477234,2,london,0.0005970661562409907
43b6bd1e,BUY,2023-04-18 11:30:00+00:00,2023-04-18 11:45:00+00:00,2023-04-18 15:30:00+00:00,1.09746,1.09646,1.09646,1.09945,4.07,28.49,10.0,0.0,-407.0,-417.0,-10.0,sl,15,0.6524421572685242,2,london,0.0006643197232507209
aea76307,BUY,2023-04-18 11:15:00+00:00,2023-04-18 11:30:00+00:00,2023-04-18 15:45:00+00:00,1.09709,1.09612,1.09612,1.09902,4.11,28.77,10.0,6.7021,-398.67,-415.3721,-9.7,sl,17,0.7107850909233093,2,london,0.0006438827788854013
66760e2f,SELL,2023-04-24 03:15:00+00:00,2023-04-24 03:30:00+00:00,2023-04-24 03:45:00+00:00,1.09879,1.09944,1.09944,1.09749,6.16,43.12,10.0,6.6586,-400.4,-417.0586,-6.5,sl,1,0.6450580954551697,0,asian,0.00043439768796774185
9202ba5f,BUY,2023-04-25 04:00:00+00:00,2023-04-25 04:15:00+00:00,2023-04-25 05:00:00+00:00,1.10623,1.10555,1.10555,1.10759,6.0,42.0,10.0,3.7778,-408.0,-421.7778,-6.8,sl,3,0.669075071811676,2,asian,0.0004541125851826697
fff5cb6b,SELL,2023-05-01 07:15:00+00:00,2023-05-01 07:30:00+00:00,2023-05-01 09:15:00+00:00,1.1012,1.09993,1.101,1.09993,6.21,43.47,10.0,6.3973,788.67,772.2727,12.7,tp,7,0.649743914604187,0,london,0.0004247509145791462
7608e3e0,SELL,2023-05-01 03:00:00+00:00,2023-05-01 03:15:00+00:00,2023-05-01 11:15:00+00:00,1.10093,1.09945,1.10073,1.09945,5.2,36.4,10.0,5.0041,769.6,754.5959,14.8,tp,32,0.714701235294342,0,asian,0.0004928308467503094
24e5c1dc,SELL,2023-05-01 08:45:00+00:00,2023-05-01 09:00:00+00:00,2023-05-01 12:00:00+00:00,1.10044,1.09911,1.1011,1.09911,5.91,41.37,10.0,6.1716,786.03,769.8584,13.3,tp,12,0.9033480286598206,0,london,0.00044326449561418876
61cb4a7c,SELL,2023-05-01 11:30:00+00:00,2023-05-01 11:45:00+00:00,2023-05-01 12:45:00+00:00,1.09943,1.1003,1.1003,1.0977,4.64,32.48,10.0,1.525,-403.68,-415.205,-8.7,sl,4,0.7901679873466492,0,london,0.000576833126048403
d842a2a0,SELL,2023-05-01 10:45:00+00:00,2023-05-01 11:00:00+00:00,2023-05-01 14:15:00+00:00,1.10024,1.10109,1.10109,1.09853,4.61,32.27,10.0,0.0,-391.85,-401.85,-8.5,sl,13,0.8061524033546448,0,london,0.0005695357750918603
f980fc2c,BUY,2023-05-08 05:45:00+00:00,2023-05-08 06:00:00+00:00,2023-05-08 09:45:00+00:00,1.10337,1.1048,1.10357,1.1048,5.53,38.71,10.0,7.3179,790.79,773.4721,14.3,tp,15,0.7339271306991577,2,asian,0.00047694622665387873
83f34352,BUY,2023-05-08 08:45:00+00:00,2023-05-08 09:00:00+00:00,2023-05-08 11:00:00+00:00,1.10409,1.10531,1.10348,1.10531,7.23,50.61,10.0,8.9036,882.06,863.1564,12.2,tp,8,0.7934543490409851,2,london,0.0004059971425203231
ab9c3903,BUY,2023-05-08 10:30:00+00:00,2023-05-08 10:45:00+00:00,2023-05-08 11:45:00+00:00,1.1045,1.10375,1.10375,1.10599,5.62,39.34,10.0,10.7095,-421.5,-442.2095,-7.5,sl,4,0.7879096269607544,2,london,0.0004972657276375904
b063f9b5,BUY,2023-05-08 11:00:00+00:00,2023-05-08 11:15:00+00:00,2023-05-08 11:45:00+00:00,1.10476,1.10392,1.10392,1.10644,5.1,35.7,10.0,10.4095,-428.4,-448.8095,-8.4,sl,2,0.6175618171691895,2,london,0.00056121381617731
51931314,SELL,2023-05-15 04:45:00+00:00,2023-05-15 05:00:00+00:00,2023-05-15 08:45:00+00:00,1.08622,1.08684,1.08684,1.08499,6.85,47.95,10.0,0.0,-424.7,-434.7,-6.2,sl,15,0.6964877247810364,0,asian,0.00041137358433139635
9eaff603,SELL,2023-05-16 04:45:00+00:00,2023-05-16 05:00:00+00:00,2023-05-16 05:30:00+00:00,1.08757,1.08807,1.08807,1.08656,9.07,63.49,10.0,7.3084,-453.5,-470.8084,-5.0,sl,2,0.7141739130020142,0,asian,0.00033613886687153754
69cef66d,BUY,2023-05-22 02:30:00+00:00,2023-05-22 02:45:00+00:00,2023-05-22 08:30:00+00:00,1.08201,1.08127,1.08127,1.08348,5.32,37.24,10.0,9.8408,-393.68,-413.5208,-7.4,sl,23,0.6435122489929199,2,asian,0.0004903408263587914
35391ec0,BUY,2023-05-22 03:15:00+00:00,2023-05-22 03:30:00+00:00,2023-05-22 08:30:00+00:00,1.08202,1.08126,1.08126,1.08354,5.31,37.17,10.0,5.76,-403.56,-419.32,-7.6,sl,20,0.7836992740631104,2,asian,0.0005066322141072211
63f98e24,BUY,2023-05-22 01:45:00+00:00,2023-05-22 02:00:00+00:00,2023-05-22 08:45:00+00:00,1.08182,1.08105,1.08105,1.08336,5.25,36.75,10.0,0.0,-404.25,-414.25,-7.7,sl,27,0.6198952794075012,2,asian,0.0005139441181285792
8b302435,SELL,2023-05-29 01:00:00+00:00,2023-05-29 01:15:00+00:00,2023-05-29 05:00:00+00:00,1.07259,1.07335,1.07335,1.07106,4.94,34.58,10.0,1.5765,-375.44,-387.0165,-7.6,sl,15,0.6339719295501709,0,asian,0.0005095699458296547
d8524cb4,BUY,2023-05-30 03:15:00+00:00,2023-05-30 03:30:00+00:00,2023-05-30 03:45:00+00:00,1.07177,1.07126,1.07126,1.0728,7.52,52.64,10.0,11.0297,-383.52,-404.5497,-5.1,sl,1,0.8845505714416504,2,asian,0.0003419860495952489
3252a126,SELL,2023-06-05 01:30:00+00:00,2023-06-05 01:45:00+00:00,2023-06-05 03:15:00+00:00,1.07032,1.06909,1.07093,1.06909,6.09,42.63,10.0,6.9319,749.07,732.1381,12.3,tp,6,0.6333500742912292,0,asian,0.00040884158541587345
cc622f72,SELL,2023-06-05 08:45:00+00:00,2023-06-05 09:00:00+00:00,2023-06-05 10:00:00+00:00,1.07001,1.06877,1.07063,1.06877,6.52,45.64,10.0,0.0,808.48,798.48,12.4,tp,4,0.6756542921066284,0,london,0.00041275373152007257
6033d228,BUY,2023-06-05 10:15:00+00:00,2023-06-05 10:30:00+00:00,2023-06-05 15:30:00+00:00,1.06897,1.06811,1.06811,1.0707,4.95,34.65,10.0,5.8804,-425.7,-441.5804,-8.6,sl,20,0.7136273384094238,2,london,0.0005755980456278624
b65f4f0c,BUY,2023-06-05 10:45:00+00:00,2023-06-05 11:00:00+00:00,2023-06-05 15:30:00+00:00,1.0691,1.06818,1.06818,1.07094,4.53,31.71,10.0,2.8066,-416.76,-429.5666,-9.2,sl,18,0.6459670066833496,2,london,0.0006130921924036198
c4ae6b31,SELL,2023-06-12 02:45:00+00:00,2023-06-12 03:00:00+00:00,2023-06-12 04:45:00+00:00,1.07486,1.07374,1.07466,1.07374,6.97,48.79,10.0,5.3339,780.64,765.3061,11.2,tp,7,0.6632992625236511,0,asian,0.00037400641219174463
dccfe1ce,SELL,2023-06-12 04:30:00+00:00,2023-06-12 04:45:00+00:00,2023-06-12 08:30:00+00:00,1.07415,1.07471,1.07471,1.07304,7.23,50.61,10.0,3.6044,-404.88,-418.4844,-5.6,sl,15,0.6500723958015442,0,asian,0.00037061291476964305
d949ad14,BUY,2023-06-13 08:45:00+00:00,2023-06-13 09:00:00+00:00,2023-06-13 10:15:00+00:00,1.07848,1.08,1.07772,1.08,5.74,40.18,10.0,9.1205,872.48,853.3595,15.2,tp,5,0.9198076725006104,2,london,0.0005079209447290069
d9c35c2e,BUY,2023-06-13 10:15:00+00:00,2023-06-13 10:30:00+00:00,2023-06-13 15:30:00+00:00,1.07976,1.07885,1.07885,1.08158,4.61,32.27,10.0,0.7301,-419.51,-430.2401,-9.1,sl,20,0.7600327134132385,2,london,0.0006061241831244909
670480ec,BUY,2023-06-19 00:00:00+00:00,2023-06-19 00:15:00+00:00,2023-06-19 10:00:00+00:00,1.0935,1.09261,1.09261,1.09527,4.35,30.45,10.0,5.9522,-387.15,-403.1022,-8.9,sl,39,0.6215356588363647,2,asian,0.0005901033280192558
dae16422,SELL,2023-06-20 03:00:00+00:00,2023-06-20 03:15:00+00:00,2023-06-20 08:45:00+00:00,1.09205,1.09257,1.09257,1.091,7.71,53.97,10.0,10.4426,-400.92,-421.3626,-5.2,sl,22,0.6900319457054138,0,asian,0.0003498518430803789
92fd829d,BUY,2023-06-26 03:00:00+00:00,2023-06-26 03:15:00+00:00,2023-06-26 10:30:00+00:00,1.09032,1.08956,1.08956,1.09184,4.91,34.37,10.0,2.5191,-373.16,-385.6791,-7.6,sl,29,0.6769862771034241,2,asian,0.0005052423247186036
01e0d043,BUY,2023-06-27 03:45:00+00:00,2023-06-27 04:00:00+00:00,2023-06-27 04:30:00+00:00,1.0906,1.09164,1.0908,1.09164,7.53,52.71,10.0,5.6319,783.12,767.4881,10.4,tp,2,0.7899273037910461,2,asian,0.0003460538749822912
2c260285,BUY,2023-06-27 04:30:00+00:00,2023-06-27 04:45:00+00:00,2023-06-27 04:45:00+00:00,1.09192,1.09345,1.09116,1.09345,6.17,43.19,10.0,5.606,944.01,928.404,15.3,tp,0,0.6003957986831665,2,asian,0.000508844884597702
35882660,SELL,2023-06-27 04:45:00+00:00,2023-06-27 05:00:00+00:00,2023-06-27 09:30:00+00:00,1.09227,1.09305,1.09305,1.09071,5.07,35.49,10.0,2.9309,-395.46,-408.3909,-7.8,sl,18,0.6812537908554077,0,asian,0.0005210702499835815
d6307513,SELL,2023-07-03 08:45:00+00:00,2023-07-03 09:00:00+00:00,2023-07-03 10:00:00+00:00,1.09017,1.08872,1.08997,1.08872,6.14,42.98,10.0,6.9437,890.3,873.3563,14.5,tp,4,0.752850353717804,0,london,0.0004842745672829357
d45d3bbc,SELL,2023-07-03 09:45:00+00:00,2023-07-03 10:00:00+00:00,2023-07-03 10:45:00+00:00,1.08888,1.08731,1.08967,1.08731,5.14,35.98,10.0,5.2912,806.98,791.6888,15.7,tp,3,0.6789568066596985,0,london,0.0005245625759102366
f2e209bc,SELL,2023-07-03 10:30:00+00:00,2023-07-03 10:45:00+00:00,2023-07-03 11:15:00+00:00,1.08792,1.08876,1.08876,1.08623,4.92,34.44,10.0,2.1687,-413.28,-425.4487,-8.4,sl,2,0.6233429908752441,0,london,0.0005620204006103293
d86d5643,SELL,2023-07-04 04:15:00+00:00,2023-07-04 04:30:00+00:00,2023-07-04 07:45:00+00:00,1.09122,1.09021,1.09102,1.09021,8.0,56.0,10.0,10.286,808.0,787.714,10.1,tp,13,0.7400319576263428,0,asian,0.00033619178472437143
e60c74ba,SELL,2023-07-04 04:45:00+00:00,2023-07-04 05:00:00+00:00,2023-07-04 08:00:00+00:00,1.0909,1.08985,1.09142,1.08985,7.83,54.81,10.0,7.3748,822.15,804.7752,10.5,tp,12,0.7183901071548462,0,asian,0.0003498286307062235
0f855472,BUY,2023-07-04 08:15:00+00:00,2023-07-04 08:30:00+00:00,2023-07-04 09:15:00+00:00,1.08958,1.09054,1.08978,1.09054,8.47,59.29,10.0,4.4987,813.12,798.6213,9.6,tp,3,0.9277870655059814,2,london,0.0003199855934840412
26a6fed2,BUY,2023-07-04 08:45:00+00:00,2023-07-04 09:00:00+00:00,2023-07-04 09:15:00+00:00,1.08965,1.09072,1.08985,1.09072,8.12,56.84,10.0,3.09,868.84,855.75,10.7,tp,1,0.8247146606445312,2,london,0.0003570794147898194
413a0fd6,BUY,2023-07-04 09:00:00+00:00,2023-07-04 09:15:00+00:00,2023-07-04 09:45:00+00:00,1.09023,1.09138,1.09043,1.09138,7.51,52.57,10.0,2.6469,863.65,851.0031,11.5,tp,2,0.6473245620727539,2,london,0.00038228802801911724
1ebd6490,BUY,2023-07-04 09:15:00+00:00,2023-07-04 09:30:00+00:00,2023-07-04 10:30:00+00:00,1.09095,1.09036,1.09036,1.09213,7.4,51.8,10.0,8.6928,-436.6,-455.2928,-5.9,sl,4,0.7456040978431702,2,london,0.0003935531688748935
cc401df1,BUY,2023-07-04 09:30:00+00:00,2023-07-04 09:45:00+00:00,2023-07-04 10:30:00+00:00,1.09127,1.09065,1.09065,1.0925,7.14,49.98,10.0,4.5606,-442.68,-457.2406,-6.2,sl,3,0.7234424352645874,2,london,0.0004111565139552564
3462052a,SELL,2023-07-10 07:30:00+00:00,2023-07-10 07:45:00+00:00,2023-07-10 10:00:00+00:00,1.09552,1.09613,1.09613,1.0943,6.88,48.16,10.0,6.3783,-419.68,-436.0583,-6.1,sl,9,0.7905122637748718,0,london,0.0004062635115736367
8da6b632,SELL,2023-07-10 08:30:00+00:00,2023-07-10 08:45:00+00:00,2023-07-10 10:00:00+00:00,1.0951,1.09575,1.09575,1.09381,7.11,49.77,10.0,4.4466,-462.15,-476.5966,-6.5,sl,5,0.6321538090705872,0,london,0.0004309702247515287
184ed0ec,BUY,2023-07-17 04:45:00+00:00,2023-07-17 05:00:00+00:00,2023-07-17 08:45:00+00:00,1.12192,1.12343,1.12117,1.12343,5.85,40.95,10.0,6.8492,883.35,866.5008,15.1,tp,15,0.7009736895561218,2,asian,0.0005025582704468662
3296aabf,BUY,2023-07-17 08:30:00+00:00,2023-07-17 08:45:00+00:00,2023-07-17 09:45:00+00:00,1.12246,1.12384,1.12177,1.12384,6.82,47.74,10.0,4.6521,941.16,926.5079,13.8,tp,4,0.6512892842292786,2,london,0.0004584246486793025
3c42dab9,BUY,2023-07-17 09:15:00+00:00,2023-07-17 09:30:00+00:00,2023-07-17 11:30:00+00:00,1.12302,1.12454,1.12322,1.12454,5.64,39.48,10.0,7.2916,857.28,839.9884,15.2,tp,8,0.6651499271392822,2,london,0.0005080571986692464
ac5390e4,BUY,2023-07-17 09:45:00+00:00,2023-07-17 10:00:00+00:00,2023-07-17 15:15:00+00:00,1.12346,1.12258,1.12258,1.12522,5.4,37.8,10.0,4.4504,-475.2,-489.6504,-8.8,sl,21,0.8151955008506775,2,london,0.0005868962580362399
ff771619,BUY,2023-07-17 10:30:00+00:00,2023-07-17 10:45:00+00:00,2023-07-17 15:15:00+00:00,1.12357,1.12256,1.12256,1.1256,4.49,31.43,10.0,7.4888,-453.49,-470.9788,-10.1,sl,18,0.8264704346656799,2,london,0.0006756308596595005
79ca37a9,BUY,2023-07-24 01:00:00+00:00,2023-07-24 01:15:00+00:00,2023-07-24 04:30:00+00:00,1.1127,1.11198,1.11198,1.11413,5.89,41.23,10.0,4.6502,-424.08,-438.7302,-7.2,sl,13,0.6362619400024414,2,asian,0.00047701417082755446
d13fd6ae,BUY,2023-07-24 00:00:00+00:00,2023-07-24 00:15:00+00:00,2023-07-24 07:30:00+00:00,1.1126,1.11191,1.11191,1.11398,6.24,43.68,10.0,7.0172,-430.56,-447.5772,-6.9,sl,29,0.6149683594703674,2,asian,0.0004591017956833207
6cd51887,SELL,2023-07-31 03:00:00+00:00,2023-07-31 03:15:00+00:00,2023-07-31 05:00:00+00:00,1.10251,1.10093,1.1033,1.10093,5.25,36.75,10.0,2.4207,829.5,817.0793,15.8,tp,7,0.6801577806472778,0,asian,0.0005272694354893092
1aa0c127,SELL,2023-07-31 07:30:00+00:00,2023-07-31 07:45:00+00:00,2023-07-31 09:15:00+00:00,1.1009,1.10156,1.10156,1.09958,6.4,44.8,10.0,2.7778,-422.4,-435.1778,-6.6,sl,6,0.6300729513168335,0,london,0.00044138325481155976
713bef71,SELL,2023-07-31 04:30:00+00:00,2023-07-31 04:45:00+00:00,2023-07-31 10:30:00+00:00,1.10196,1.10278,1.10278,1.10033,5.25,36.75,10.0,2.1796,-430.5,-442.6796,-8.2,sl,23,0.6758249402046204,0,asian,0.0005438777444778508
a01e7b6d,SELL,2023-08-07 03:45:00+00:00,2023-08-07 04:00:00+00:00,2023-08-07 07:00:00+00:00,1.10086,1.09932,1.10163,1.09932,5.66,39.62,10.0,2.0465,871.64,859.5935,15.4,tp,12,0.7614803314208984,0,asian,0.0005124369647389075
74bfe24e,SELL,2023-08-07 04:00:00+00:00,2023-08-07 04:15:00+00:00,2023-08-07 08:30:00+00:00,1.10008,1.09849,1.10087,1.09849,5.36,37.52,10.0,7.5974,852.24,834.6426,15.9,tp,17,0.7231287956237793,0,asian,0.0005286914672575543
d4ccfb9c,SELL,2023-08-07 08:15:00+00:00,2023-08-07 08:30:00+00:00,2023-08-07 09:15:00+00:00,1.09915,1.09781,1.09895,1.09781,6.79,47.53,10.0,4.8602,909.86,894.9998,13.4,tp,3,0.6664309501647949,0,london,0.0004475568274652174
976dc6d3,SELL,2023-08-07 09:00:00+00:00,2023-08-07 09:15:00+00:00,2023-08-07 10:15:00+00:00,1.09802,1.09876,1.09876,1.09654,6.03,42.21,10.0,11.838,-446.22,-468.058,-7.4,sl,4,0.7553895711898804,0,london,0.0004946838009989246
5a78dc42,SELL,2023-08-07 08:30:00+00:00,2023-08-07 08:45:00+00:00,2023-08-07 10:30:00+00:00,1.09844,1.09913,1.09913,1.09706,6.4,44.8,10.0,9.7103,-441.6,-461.3103,-6.9,sl,7,0.7312814593315125,0,london,0.0004591599112177018
bcc78d36,BUY,2023-08-14 09:00:00+00:00,2023-08-14 09:15:00+00:00,2023-08-14 10:15:00+00:00,1.09305,1.09446,1.09325,1.09446,6.68,46.76,10.0,5.0727,941.88,926.8073,14.1,tp,4,0.8239824771881104,2,london,0.0004688892731478173
72a20087,BUY,2023-08-14 09:45:00+00:00,2023-08-14 10:00:00+00:00,2023-08-14 10:45:00+00:00,1.09332,1.09498,1.09352,1.09498,5.77,40.39,10.0,0.3559,957.82,947.4641,16.6,tp,3,0.7513175010681152,2,london,0.000553571331306756
7d06985b,BUY,2023-08-14 11:15:00+00:00,2023-08-14 11:30:00+00:00,2023-08-14 11:45:00+00:00,1.09556,1.09463,1.09463,1.09742,4.84,33.88,10.0,3.8556,-450.12,-463.9756,-9.3,sl,1,0.630161702632904,2,london,0.0006201190065488146
7f025e1c,BUY,2023-08-15 08:30:00+00:00,2023-08-15 08:45:00+00:00,2023-08-15 09:15:00+00:00,1.09092,1.09222,1.09027,1.09222,6.98,48.86,10.0,4.2485,907.4,893.1515,13.0,tp,2,0.7967061996459961,2,london,0.00043450276126406884
66020701,BUY,2023-08-15 05:00:00+00:00,2023-08-15 05:15:00+00:00,2023-08-15 09:45:00+00:00,1.09105,1.09254,1.0903,1.09254,5.87,41.09,10.0,4.774,874.63,859.856,14.9,tp,18,0.608961284160614,2,asian,0.0004980327439226191
caee2636,BUY,2023-08-15 05:45:00+00:00,2023-08-15 06:00:00+00:00,2023-08-15 09:45:00+00:00,1.09106,1.09254,1.09032,1.09254,5.87,41.09,10.0,0.5347,868.76,858.2253,14.8,tp,15,0.6030545234680176,2,asian,0.0004937164498535
1922c671,BUY,2023-08-15 09:30:00+00:00,2023-08-15 09:45:00+00:00,2023-08-15 12:30:00+00:00,1.09197,1.0936,1.09217,1.0936,5.74,40.18,10.0,5.8608,935.62,919.7592,16.3,tp,11,0.6583027243614197,2,london,0.0005445500146934451
2d6fe718,BUY,2023-08-15 12:30:00+00:00,2023-08-15 12:45:00+00:00,2023-08-15 15:00:00+00:00,1.09373,1.09262,1.09262,1.09594,4.35,30.45,10.0,2.6947,-482.85,-495.5447,-11.1,sl,9,0.7115203142166138,2,london,0.000738268519043753
c3835a00,BUY,2023-08-15 12:00:00+00:00,2023-08-15 12:15:00+00:00,2023-08-15 15:30:00+00:00,1.09245,1.0914,1.0914,1.09455,4.51,31.57,10.0,3.6217,-473.55,-487.1717,-10.5,sl,13,0.7878563404083252,2,london,0.0006985244362874397
d9882894,SELL,2023-08-21 08:45:00+00:00,2023-08-21 09:00:00+00:00,2023-08-21 10:15:00+00:00,1.08798,1.08862,1.08862,1.0867,8.13,56.91,10.0,2.7237,-520.32,-533.0437,-6.4,sl,5,0.6256522536277771,0,london,0.00042578423554968063
8dcd1cb9,SELL,2023-08-28 04:30:00+00:00,2023-08-28 04:45:00+00:00,2023-08-28 08:30:00+00:00,1.08043,1.08117,1.08117,1.07896,6.27,43.89,10.0,10.3601,-463.98,-484.3401,-7.4,sl,15,0.6000452637672424,0,asian,0.0004904890787265254
b8c5777c,BUY,2023-08-29 01:30:00+00:00,2023-08-29 01:45:00+00:00,2023-08-29 06:15:00+00:00,1.08238,1.0837,1.08258,1.0837,6.85,47.95,10.0,4.5211,904.2,889.6789,13.2,tp,18,0.634231448173523,2,asian,0.00044109205121032106
f3ce69f0,BUY,2023-08-29 03:45:00+00:00,2023-08-29 04:00:00+00:00,2023-08-29 06:15:00+00:00,1.08248,1.08381,1.08181,1.08381,6.84,47.88,10.0,3.8813,909.72,895.8387,13.3,tp,9,0.8636096715927124,2,asian,0.00044465436634747975
95db7c60,BUY,2023-08-29 02:45:00+00:00,2023-08-29 03:00:00+00:00,2023-08-29 09:15:00+00:00,1.08269,1.08203,1.08203,1.084,7.06,49.42,10.0,2.5102,-465.96,-478.4702,-6.6,sl,25,0.6192170977592468,2,asian,0.0004373401539723616
323b0321,BUY,2023-09-04 04:45:00+00:00,2023-09-04 05:00:00+00:00,2023-09-04 09:15:00+00:00,1.07783,1.0791,1.0772,1.0791,7.48,52.36,10.0,7.863,949.96,932.097,12.7,tp,17,0.7610684633255005,2,asian,0.00042216115422337165
35d4387e,BUY,2023-09-04 07:30:00+00:00,2023-09-04 07:45:00+00:00,2023-09-04 10:00:00+00:00,1.07839,1.07944,1.07859,1.07944,9.09,63.63,10.0,2.9459,954.45,941.5041,10.5,tp,9,0.6099207401275635,2,london,0.0003506838991614326
938cca90,BUY,2023-09-04 09:00:00+00:00,2023-09-04 09:15:00+00:00,2023-09-04 10:15:00+00:00,1.07883,1.07995,1.07903,1.07995,8.57,59.99,10.0,6.4455,959.84,943.3945,11.2,tp,4,0.7934521436691284,2,london,0.0003732147904767888
ae71648d,BUY,2023-09-04 09:45:00+00:00,2023-09-04 10:00:00+00:00,2023-09-04 10:15:00+00:00,1.07918,1.08039,1.07938,1.08039,8.27,57.89,10.0,7.1837,1000.67,983.4863,12.1,tp,1,0.8302426934242249,2,london,0.0004022605301302636
0bf76e89,SELL,2023-09-04 10:30:00+00:00,2023-09-04 10:45:00+00:00,2023-09-04 14:00:00+00:00,1.08011,1.08085,1.08085,1.07863,7.14,49.98,10.0,7.2474,-528.36,-545.6074,-7.4,sl,13,0.7688124775886536,0,london,0.0004923091780962708
0d0c95de,BUY,2023-09-11 00:15:00+00:00,2023-09-11 00:30:00+00:00,2023-09-11 07:15:00+00:00,1.07129,1.07285,1.07149,1.07285,6.76,47.32,10.0,9.1991,1054.56,1035.3609,15.6,tp,27,0.7521324157714844,2,asian,0.0005189013565772029
2c4ce9f9,SELL,2023-09-11 10:00:00+00:00,2023-09-11 10:15:00+00:00,2023-09-11 15:00:00+00:00,1.07343,1.07177,1.07426,1.07177,6.14,42.98,10.0,8.3982,1019.24,1000.8418,16.6,tp,19,0.7766268253326416,0,london,0.0005548400676828232
0828f4d5,SELL,2023-09-11 09:00:00+00:00,2023-09-11 09:15:00+00:00,2023-09-11 17:00:00+00:00,1.07301,1.07377,1.07377,1.07148,6.99,48.93,10.0,3.3486,-531.24,-544.5886,-7.6,sl,31,0.6950334310531616,0,london,0.0005089946444488569
50a0693b,SELL,2023-09-11 12:45:00+00:00,2023-09-11 13:00:00+00:00,2023-09-11 17:00:00+00:00,1.07313,1.07402,1.07402,1.07135,5.71,39.97,10.0,2.6214,-508.19,-520.8114,-8.9,sl,16,0.695022463798523,0,overlap,0.0005941610595882874
57e34e13,BUY,2023-09-18 08:45:00+00:00,2023-09-18 09:00:00+00:00,2023-09-18 09:30:00+00:00,1.06703,1.06653,1.06653,1.06803,10.0,70.0,10.0,3.8104,-500.0,-513.8104,-5.0,sl,2,0.7628145813941956,2,london,0.0003347589878507726
24c10d68,SELL,2023-09-25 03:45:00+00:00,2023-09-25 04:00:00+00:00,2023-09-25 10:30:00+00:00,1.06527,1.06398,1.06507,1.06398,8.0,56.0,10.0,8.5883,1032.0,1013.4117,12.9,tp,26,0.7574804425239563,0,asian,0.000429529811071422
bc77bbb6,SELL,2023-09-25 10:00:00+00:00,2023-09-25 10:15:00+00:00,2023-09-25 10:30:00+00:00,1.06504,1.06374,1.06484,1.06374,8.39,58.73,10.0,7.4671,1090.7,1073.2329,13.0,tp,1,0.895880937576294,0,london,0.0004318487466594507
b580f064,SELL,2023-09-25 10:15:00+00:00,2023-09-25 10:30:00+00:00,2023-09-25 11:30:00+00:00,1.06427,1.06285,1.06407,1.06285,7.61,53.27,10.0,5.0063,1080.62,1065.6137,14.2,tp,4,0.6921391487121582,0,london,0.00047457383618378183
9efb3aea,BUY,2023-09-25 12:00:00+00:00,2023-09-25 12:15:00+00:00,2023-09-25 14:15:00+00:00,1.06264,1.06433,1.06179,1.06433,6.26,43.82,10.0,1.4258,1057.94,1046.5142,16.9,tp,8,0.8286217451095581,2,london,0.0005637056918963072
afec8362,SELL,2023-09-25 14:30:00+00:00,2023-09-25 14:45:00+00:00,2023-09-25 16:00:00+00:00,1.06353,1.06183,1.06333,1.06183,6.53,45.71,10.0,6.685,1110.1,1093.415,17.0,tp,5,0.6585850119590759,0,overlap,0.0005678814412990148
d7bd9409,SELL,2023-09-25 15:00:00+00:00,2023-09-25 15:15:00+00:00,2023-09-25 16:00:00+00:00,1.06304,1.06133,1.06284,1.06133,6.37,44.59,10.0,3.1089,1089.27,1076.1611,17.1,tp,3,0.6438285112380981,0,overlap,0.000570367161120073
